accent,data2vec-audio-b,ecapa-tdnn,hubert-en-b,hubert-zh-b,rawnet3,resnet-voxceleb,unispeech-sat-b,w2v2-en-b,w2v2-zh-b,wavlm-b,whisper-base,xvect-voxceleb
东北,0.4306125792659304,188.46284796207658,2.9065154482717417,1.898230368866511,9.33235020732255,11.243799388162023,3.157184951829763,0.8522142255050914,0.17301447257691385,3.5262568690955662,2.9761727222845016,92.02336880036104
东南,0.2069912719031321,144.93511374903827,1.9201523891122005,1.1667890681872113,7.057743493678637,9.55852347955929,2.0034906609186187,0.7755179153513903,0.1413033101594583,2.18302980015939,3.1822193070636566,69.86354757924376
北京,0.2508267783778029,165.2065747343404,2.005767739734865,1.1656512326635422,8.322527739205418,10.0604966266778,2.0042294616383582,0.678253588815909,0.15565057836922894,2.2256777511916606,2.9512694412238814,86.84085910482466
西南,0.8496966052459073,151.39590105718588,3.389960265963843,2.006587893636966,9.272860216775015,8.279343749569753,3.539319909325237,1.9743007307868405,0.2612592434788284,3.7280480597964765,2.6804114210551218,99.80364836926117
闽南,0.2645985473965462,225.76042863902074,1.6552816099105618,1.2160923651626094,9.8128666777008,14.756278303781546,1.5430477985705515,0.3849221798491749,0.17887100990578342,1.5700735752790664,3.544198415315726,105.7426758840843
广东,1.1216931989560106,168.3892006030802,3.762761400328548,2.220049165755672,10.130538358000305,9.61488615052101,4.012473946841798,2.581077021494839,0.29872618329411926,4.2481787461619485,3.078141424693129,103.65389903638085
河南,0.7835997384646257,161.31034994796914,3.6266023543335937,2.2747302897478794,9.670726045355488,8.832873211028724,3.7166228095531206,1.873030765311446,0.3258899013069746,3.9941690431775467,2.810295397385136,100.72728858911337
山西,0.5168092974985986,173.41083479752174,3.785001452977472,2.3206453227076795,10.763077829878313,10.716563045117665,3.8524801154019186,1.448220589363593,0.2745156226000953,4.060084083052386,2.4526381250947438,93.56513817163129
